promoter_name	chr	start	end
NM_001367741.1	7	66118554	66119553
NM_001367737.1	7	66118554	66119553
NM_001367752.1	7	66118554	66119553
NM_001367726.1	7	66118554	66119553
NM_001367725.1	7	66118554	66119553
NM_001367727.1	7	66118554	66119553
NM_001367745.1	7	66146153	66147152
NM_001367729.1	7	66146153	66147152
NM_001367740.1	7	66146153	66147152
NM_001367730.1	7	66146153	66147152
NM_001367723.1	7	66146153	66147152
NM_001287060.2	7	66146153	66147152
NM_001367733.1	7	66146153	66147152
NM_001367738.1	7	66146153	66147152
NM_001367731.1	7	66146153	66147152
NM_001367732.1	7	66146153	66147152
NM_001367746.1	7	66146153	66147152
NR_135738.1	7	66311437	66312436
NM_016038.4	7	66460574	66461573
NM_018264.4	7	66460820	66461819
NR_134540.2	7	66460820	66461819
NR_187905.1	7	67784682	67785681
NR_187906.1	7	67784682	67785681
NR_187907.1	7	67784682	67785681
NM_022479.3	7	70596130	70597129
NM_001412182.1	7	72201058	72202057
NM_001412179.1	7	72298780	72299779
NM_001412180.1	7	72298780	72299779
NR_178064.1	7	72298780	72299779
NR_130940.1	7	72475603	72476602
NR_003580.2	7	72568012	72569011
NM_001362789.2	7	72741164	72742163
NM_001135211.3	7	72741164	72742163
NM_001281304.2	7	72741164	72742163
NM_003602.5	7	72741164	72742163
NM_001370402.1	7	72936624	72937623
NM_032408.4	7	72936624	72937623
NM_002314.4	7	73497134	73498133
NM_001204426.2	7	73506547	73507546
NM_001278791.2	7	73668730	73669729
NM_001278793.2	7	73668730	73669729
NM_181471.3	7	73668730	73669729
NM_002914.5	7	73668730	73669729
NM_001278792.2	7	73668730	73669729
NM_032421.3	7	73702737	73703736
NM_003388.5	7	73702737	73703736
NM_005685.4	7	73867236	73868235
NM_016328.3	7	73867236	73868235
NM_001199207.2	7	73867236	73868235
NM_001410888.1	7	73867709	73868708
NR_027776.2	7	74305887	74306886
NR_027775.2	7	74305887	74306886
NR_027777.2	7	74305887	74306886
NR_003187.3	7	74587803	74588802
NM_001382547.2	7	74963556	74964555
NR_003614.3	7	74988252	74989251
NM_001099415.3	7	75115577	75116576
NR_160303.1	7	75115577	75116576
NR_160304.1	7	75115577	75116576
NM_001382445.1	7	75241135	75242134
NM_001382444.1	7	75268561	75269560
NM_005338.7	7	75368260	75369259
NM_001243198.3	7	75368260	75369259
NM_001317789.1	7	75659843	75660842
NR_134487.1	7	75659843	75660842
NM_001317785.2	7	75677319	75678318
NM_016086.3	7	75677319	75678318
NM_001317786.2	7	75677319	75678318
NM_001317787.2	7	75677319	75678318
NM_001317788.2	7	75677319	75678318
NR_134486.2	7	75677319	75678318
NM_001110199.3	7	75830214	75831213
NM_001291831.2	7	75830214	75831213
NM_080744.2	7	76039015	76040014
NR_028058.1	7	76667797	76668796
NM_020879.3	7	76750932	76751931
NM_002835.4	7	77165612	77166611
NM_001131009.2	7	77166360	77167359
NM_001131008.2	7	77166360	77167359
NM_198467.3	7	77324776	77325775
NM_001127360.2	7	77427090	77428089
NM_001366083.1	7	77427090	77428089
NM_001366085.2	7	77427090	77428089
NM_001366082.2	7	77427090	77428089
NM_001395270.1	7	77427090	77428089
NM_001395271.1	7	77427090	77428089
NM_001395272.1	7	77427090	77428089
NM_001366084.1	7	77427090	77428089
NM_001366081.1	7	77427090	77428089
NM_001127358.2	7	77427090	77428089
NM_001366088.2	7	77427288	77428287
NM_001366087.1	7	77427288	77428287
NM_001366086.1	7	77427288	77428287
NR_003680.1	7	77975559	77976558
NM_002069.6	7	79763147	79764146
NM_001256414.2	7	79764100	79765099
NM_001350121.2	7	80548368	80549367
NM_006379.5	7	80548368	80549367
NM_001350120.2	7	80551706	80552705
NR_126025.1	7	81320723	81321722
NM_000601.6	7	81399364	81400363
NM_001010932.3	7	81399364	81400363
NM_001010931.3	7	81399364	81400363
NM_001010933.3	7	81399364	81400363
NM_001010934.3	7	81399364	81400363
NR_110077.1	7	81637493	81638492
NR_110076.1	7	81637493	81638492
NM_033026.6	7	82792201	82793200
NM_014510.3	7	82792201	82793200
NM_001178129.2	7	83270748	83271747
NM_012431.3	7	83278456	83279455
NM_006080.3	7	83824106	83825105
NM_001384900.1	7	84816373	84817372
NM_152754.3	7	84816373	84817372
NM_001384902.1	7	84879475	84880474
NM_001384903.1	7	84879475	84880474
NM_001384901.1	7	84879560	84880559
NR_134240.1	7	85049438	85050437
NM_001363522.2	7	86272225	86273224
NM_000840.3	7	86272225	86273224
NM_152748.4	7	86595216	86596215
NM_001291990.1	7	86669551	86670550
NM_001291991.2	7	86669551	86670550
NM_001142749.3	7	86688971	86689970
NM_001348946.2	7	87230201	87231200
NM_001348945.2	7	87342612	87343611
NM_000927.5	7	87342612	87343611
NM_001348944.2	7	87342612	87343611
NM_001394225.1	7	87256714	87257713
NM_001134406.2	7	87256714	87257713
NM_001394226.1	7	87256714	87257713
NM_001134405.2	7	87256714	87257713
NM_001394227.1	7	87256714	87257713
NM_001394224.1	7	87256714	87257713
NM_138290.3	7	87256714	87257713
NM_001394228.1	7	87256714	87257713
NM_021721.5	7	87562566	87563565
NM_004194.5	7	87562566	87563565
NM_001391981.1	7	87562566	87563565
NM_001324417.2	7	87562566	87563565
NM_001391978.1	7	87562566	87563565
NM_001391979.1	7	87562566	87563565
NM_001324419.2	7	87562566	87563565
NM_001324421.2	7	87562566	87563565
NM_016351.6	7	87562566	87563565
NM_021722.6	7	87562566	87563565
NM_001391977.1	7	87562566	87563565
NM_021723.5	7	87562566	87563565
NM_001391976.1	7	87562566	87563565
NM_001324420.2	7	87562566	87563565
NM_001324418.2	7	87562566	87563565
NM_001391982.1	7	87562566	87563565
NM_001391980.1	7	87562566	87563565
NM_001391975.1	7	87562566	87563565
NM_181646.5	7	88388014	88389013
NR_110029.2	7	89840950	89841949
NM_012449.3	7	89782783	89783782
NM_001160138.2	7	89873488	89874487
NM_001363438.1	7	89873488	89874487
NM_001039706.3	7	89873488	89874487
NM_001287135.2	7	90224635	90225634
NM_012395.3	7	90337712	90338711
NM_001287137.1	7	90338130	90339129
NM_001287136.1	7	90338130	90339129
NR_183376.1	7	90939640	90940639
NR_183367.1	7	90939640	90940639
NR_183366.1	7	90939640	90940639
NR_183371.1	7	91083908	91084907
NR_183375.1	7	91083908	91084907
NR_183373.1	7	91083908	91084907
NR_183374.1	7	91083908	91084907
NR_183369.1	7	91083908	91084907
NR_183370.1	7	91083908	91084907
NR_183368.1	7	91083908	91084907
NR_183372.1	7	91083908	91084907
NM_147185.3	7	91569176	91570175
NM_005751.5	7	91569176	91570175
NM_000786.4	7	91763792	91764791
NM_001146152.2	7	91764118	91765117
NM_019004.2	7	91874288	91875287
NM_001282678.2	7	92157835	92158834
NM_000466.3	7	92157835	92158834
NM_001282677.2	7	92157835	92158834
NR_110088.1	7	92464797	92465796
NR_110087.1	7	92464797	92465796
NR_110086.1	7	92464797	92465796
NM_017667.4	7	92860679	92861678
NM_001257998.2	7	92860679	92861678
NM_001164738.2	7	93189123	93190122
NM_001164737.3	7	93204037	93205036
NM_001742.4	7	93204037	93205036
NM_001346719.2	7	94285446	94286445
NM_001346720.2	7	94285446	94286445
NM_001362808.2	7	94285446	94286445
NM_001362807.2	7	94285446	94286445
NM_001346713.2	7	94285446	94286445
NM_001346715.2	7	94285446	94286445
NM_001099401.2	7	94285446	94286445
NM_003919.3	7	94285446	94286445
NM_001099400.2	7	94285446	94286445
NM_001346717.2	7	94285446	94286445
NM_001301139.2	7	94285446	94286445
NM_001362809.2	7	94285446	94286445
NM_017650.3	7	94535906	94536905
NM_001166160.2	7	94535906	94536905
NM_001166163.1	7	94538210	94539209
NM_001166161.1	7	94538210	94539209
NM_001166162.1	7	94538210	94539209
NR_183324.1	7	94843645	94844644
NR_183323.1	7	94843645	94844644
NM_016116.3	7	95114255	95115254
NM_001160210.2	7	95951411	95952410
NM_014251.3	7	95951411	95952410
NR_027662.2	7	95951411	95952410
NR_163952.1	7	96339159	96340158
NR_163950.1	7	96339159	96340158
NR_163953.1	7	96339159	96340158
NR_163951.1	7	96339159	96340158
NM_001393898.1	7	96339159	96340158
NM_001393901.1	7	96339159	96340158
NM_001393902.1	7	96339159	96340158
NM_001393904.1	7	96339159	96340158
NM_001393903.1	7	96339159	96340158
NM_001393899.1	7	96339159	96340158
NM_001393900.1	7	96339159	96340158
NM_001393905.1	7	96339159	96340158
NM_006304.2	7	96339159	96340158
NM_001393906.1	7	96339159	96340158
NR_015448.1	7	96643378	96644377
NM_014916.4	7	97735174	97736173
NM_020429.3	7	98741732	98742731
NM_181349.3	7	98741732	98742731
NM_001199847.2	7	98741732	98742731
NM_001190996.2	7	98922521	98923520
NM_006409.4	7	98922521	98923520
NM_001345968.2	7	99097905	99098904
NM_001350981.2	7	99213569	99214568
NM_001350982.2	7	99213569	99214568
NM_001350979.2	7	99213569	99214568
NM_001350986.2	7	99213569	99214568
NM_145115.3	7	99213569	99214568
NM_001350983.2	7	99213569	99214568
NM_001350980.2	7	99213569	99214568
NM_001350984.2	7	99213569	99214568
NM_001350985.2	7	99213569	99214568
NM_001386017.1	7	100025932	100026931
NM_001386018.1	7	100025932	100026931
NM_001386016.1	7	100025932	100026931
NM_001386020.1	7	100025932	100026931
NM_001386022.1	7	100025932	100026931
NM_001386019.1	7	100025932	100026931
NM_001386023.1	7	100025932	100026931
NM_001386021.1	7	100025932	100026931
NM_001386015.1	7	100025932	100026931
NM_001386013.1	7	100026327	100027326
NM_001386010.1	7	100026327	100027326
NM_001258008.3	7	100026327	100027326
NM_017984.6	7	100026327	100027326
NM_001386012.1	7	100026327	100027326
NM_001386011.1	7	100026327	100027326
NM_001386009.1	7	100026327	100027326
NM_001386008.1	7	100026327	100027326
NM_001388066.1	7	100026327	100027326
NR_169838.1	7	100025932	100026931
NR_169836.1	7	100025932	100026931
NR_169837.1	7	100025932	100026931
NR_169839.1	7	100025932	100026931
NR_169832.1	7	100026327	100027326
NR_169834.1	7	100026327	100027326
NR_169829.1	7	100026327	100027326
NR_169831.1	7	100026327	100027326
NR_169828.1	7	100026327	100027326
NR_169830.1	7	100026327	100027326
NR_169835.1	7	100026327	100027326
NM_006076.5	7	100135826	100136825
NM_004444.5	7	100425146	100426145
NM_133457.5	7	101005156	101006155
NM_001278563.3	7	101005156	101006155
NM_017621.4	7	102105311	102106310
NM_006989.6	7	102257204	102258203
NM_001079877.2	7	102257206	102258205
NR_146066.1	7	102389142	102390141
NM_001394494.2	7	102715244	102716243
NM_145032.3	7	102715016	102716015
NM_001111038.2	7	102715244	102716243
NM_001287150.2	7	102715244	102716243
NR_105043.2	7	102715244	102716243
NR_003561.2	7	102920760	102921759
NR_027768.1	7	102920914	102921913
NM_206883.3	7	103086655	103087654
NM_206884.3	7	103086655	103087654
NM_001321787.2	7	103086655	103087654
NM_206885.3	7	103086655	103087654
NR_135802.2	7	103086655	103087654
NM_198999.3	7	103086655	103087654
NM_001167962.2	7	103086655	103087654
NR_120441.1	7	103083659	103084658
NR_120443.1	7	103083659	103084658
NR_120442.1	7	103083659	103084658
NR_135801.2	7	103086655	103087654
NR_110141.1	7	103084654	103085653
NM_005045.4	7	103630106	103631105
NM_173054.3	7	103630106	103631105
NM_199000.3	7	103968051	103969050
NM_001386065.1	7	103968051	103969050
NR_187679.1	7	104580391	104581390
NR_187678.1	7	104580391	104581390
NM_018682.4	7	104653652	104654651
NM_001410908.1	7	104653652	104654651
NM_182931.3	7	104653652	104654651
NM_001318163.1	7	105148968	105149967
NM_019042.5	7	105162719	105163718
NM_001318164.2	7	105162719	105163718
NM_138495.2	7	105319603	105320602
NM_001385596.1	7	105517046	105518045
NM_020725.2	7	105517046	105518045
NM_152749.3	7	105517032	105518031
NM_001301161.2	7	105602710	105603709
NM_152750.5	7	105602710	105603709
NM_175884.6	7	106301605	106302604
NR_170301.1	7	106414464	106415463
NM_002736.3	7	106684150	106685149
NM_001244262.2	7	106808448	106809447
NM_012257.4	7	106808448	106809447
NM_001270419.2	7	107203416	107204415
NM_181581.3	7	107203416	107204415
NR_073005.2	7	107203416	107204415
NR_073004.2	7	107203416	107204415
NR_073003.2	7	107203416	107204415
NR_073002.2	7	107203416	107204415
NM_001371367.2	7	107203416	107204415
NM_001371366.2	7	107203416	107204415
NM_001371364.2	7	107203416	107204415
NM_001371365.2	7	107203416	107204415
NR_163941.2	7	107203416	107204415
NR_163939.2	7	107203416	107204415
NR_163940.2	7	107203416	107204415
NM_000441.2	7	107300273	107301272
NM_002291.3	7	107643607	107644606
NM_007356.3	7	107770807	107771806
NM_001318046.2	7	107770807	107771806
NM_001318047.2	7	107770807	107771806
NM_001318048.2	7	107770807	107771806
NM_001371181.1	7	107883830	107884829
NM_001371182.1	7	107883830	107884829
NM_001371177.1	7	107968971	107969970
NM_001371179.1	7	107968971	107969970
NM_001371176.1	7	107968971	107969970
NM_001371178.1	7	107968971	107969970
NM_001371180.1	7	107968971	107969970
NM_015723.5	7	108166580	108167579
NM_001256007.3	7	108166580	108167579
NM_001256008.3	7	108166580	108167579
NM_001256009.3	7	108166580	108167579
NM_001256010.3	7	108166580	108167579
NM_001256011.3	7	108168623	108169622
NR_187939.1	7	108237818	108238817
NM_018334.5	7	110730183	110731182
NM_001099658.2	7	110730183	110731182
NM_001099660.2	7	110730183	110731182
NM_001363540.2	7	111846455	111847454
NM_014705.4	7	111846455	111847454
NM_021994.3	7	111845750	111846749
NM_001197080.2	7	112062229	112063228
NM_001007245.3	7	112062229	112063228
NR_110158.1	7	112261436	112262435
NM_152556.3	7	112579931	112580930
NM_148899.3	7	114065557	114066556
NM_001172767.2	7	114065557	114066556
NR_126407.1	7	114871410	114872409
NM_001244583.2	7	115608364	115609363
NM_012252.4	7	115670818	115671817
NM_001018058.3	7	115670818	115671817
NM_015641.4	7	115849593	115850592
NM_152829.3	7	115862007	115863006
NR_188011.1	7	116139571	116140570
NR_188009.1	7	116139571	116140570
NR_188010.1	7	116139571	116140570
NR_188012.1	7	116139571	116140570
NR_165033.1	7	116328082	116329081
NR_165032.1	7	116328082	116329081
NM_006136.3	7	116501641	116502640
NM_001369604.1	7	116592555	116593554
NM_021908.3	7	116592555	116593554
NM_018412.4	7	116592555	116593554
NM_001369601.1	7	116592555	116593554
NM_001369598.1	7	116592555	116593554
NM_001369607.1	7	116592555	116593554
NR_161423.1	7	116592555	116593554
NR_161422.1	7	116592555	116593554
NR_161421.1	7	116592555	116593554
NR_161420.1	7	116592555	116593554
NM_001369603.1	7	116653966	116654965
NM_001369602.1	7	116653966	116654965
NM_001369600.1	7	116659272	116660271
NM_001369599.1	7	116659272	116660271
NM_001369606.1	7	116659272	116660271
NR_161419.1	7	116659272	116660271
NR_161418.1	7	116659272	116660271
NR_002331.3	7	116785647	116786646
NR_109981.1	7	116785647	116786646
NM_003391.3	7	116963113	116964112
NR_024047.2	7	116963113	116964112
NM_130768.3	7	117067548	117068547
NM_001301821.2	7	117067548	117068547
NM_001301822.2	7	117067548	117068547
NM_000492.4	7	117119079	117120078
NM_016200.5	7	117823218	117824217
NM_012281.3	7	119912229	119913228
NM_012338.4	7	120498199	120499198
NM_024913.5	7	120627765	120628764
NM_001105533.1	7	120628445	120629444
NM_016087.2	7	120964421	120965420
NM_057168.2	7	120968054	120969053
NM_005763.4	7	121784304	121785303
NM_001363399.2	7	122526515	122527514
NM_001363400.2	7	122526515	122527514
NM_001363389.2	7	122526515	122527514
NM_001363390.2	7	122526515	122527514
NM_001363392.2	7	122526515	122527514
NM_001363393.2	7	122526515	122527514
NM_001167940.2	7	122526515	122527514
NM_001363394.2	7	122526515	122527514
NM_017954.11	7	122526515	122527514
NM_001363396.2	7	122526515	122527514
NM_001363397.2	7	122526515	122527514
NM_001363391.2	7	122526515	122527514
NM_001363395.2	7	122526515	122527514
NM_001009571.4	7	122526515	122527514
NM_001363398.2	7	122526515	122527514
NM_022444.4	7	122840024	122841023
NM_001324400.1	7	122840026	122841025
NM_001291304.2	7	123241666	123242665
NR_111926.1	7	123241706	123242705
NM_003941.4	7	123389058	123390057
NM_003117.5	7	123564295	123565294
NM_005302.5	7	124405847	124406846
NM_015450.3	7	124569880	124570879
NM_001042594.2	7	124569880	124570879
NR_003102.2	7	124569880	124570879
NR_003104.2	7	124569880	124570879
NR_003103.2	7	124569880	124570879
NR_110188.1	7	124823623	124824622
NM_014390.4	7	127291248	127292247
NM_001128926.4	7	128311346	128312345
NM_001012454.6	7	128311346	128312345
NM_001290255.2	7	128311346	128312345
NM_001290254.2	7	128311346	128312345
NM_001201372.2	7	128430492	128431491
NM_001367762.1	7	128430492	128431491
NM_001363424.2	7	128430492	128431491
NM_001367761.1	7	128430492	128431491
NM_001367763.1	7	128430492	128431491
NM_001363423.2	7	128430492	128431491
NM_001367764.1	7	128430492	128431491
NM_001367765.1	7	128431022	128432021
NM_001367766.1	7	128431022	128432021
NM_022742.5	7	128431022	128432021
NM_001347928.2	7	128576086	128577085
NM_001242452.3	7	128576981	128577980
NM_001098630.3	7	128576981	128577980
NM_001098629.3	7	128576981	128577980
NM_032643.5	7	128577271	128578270
NM_001098627.4	7	128579724	128580723
NM_001364314.2	7	128580322	128581321
NM_005631.5	7	128827474	128828473
NM_001134336.2	7	129073273	129074272
NM_020704.3	7	129073273	129074272
NM_005011.5	7	129250561	129251560
NM_001293164.2	7	129250561	129251560
NM_001293163.2	7	129250561	129251560
NM_001040110.2	7	129268909	129269908
NM_003344.4	7	129592801	129593800
NM_182697.3	7	129592801	129593800
NM_001202498.2	7	129592801	129593800
NM_014997.4	7	129709374	129710373
NM_012133.6	7	130353589	130354588
NM_138693.4	7	130418968	130419967
NR_170175.1	7	130794685	130795684
NR_170176.1	7	130794685	130795684
NR_109855.1	7	130794676	130795675
NR_024153.2	7	130791790	130792789
NR_109850.1	7	130794676	130795675
NR_109851.1	7	130794676	130795675
NR_109852.1	7	130794676	130795675
NR_015431.2	7	130794676	130795675
NR_109853.1	7	130794676	130795675
NR_109854.1	7	130794676	130795675
NM_001018111.3	7	131241388	131242387
NM_005397.4	7	131241388	131242387
NR_110836.1	7	131593979	131594978
NM_181775.4	7	132333448	132334447
NR_046323.1	7	132332553	132333552
NM_001317177.2	7	132766851	132767850
NM_017812.4	7	132766851	132767850
NR_133671.2	7	132766851	132767850
NM_001037126.2	7	132936834	132937833
NM_001401519.1	7	133811093	133812092
NM_001365701.3	7	133811093	133812092
NM_001365700.3	7	133811093	133812092
NM_144648.3	7	133811093	133812092
NR_174939.1	7	133811093	133812092
NM_001724.5	7	134330605	134331604
NM_199186.3	7	134330605	134331604
NM_001293085.2	7	134330605	134331604
NM_004342.7	7	134463385	134464384
NM_033157.4	7	134463385	134464384
NM_033138.4	7	134463385	134464384
NM_033140.4	7	134575209	134576208
NM_033139.4	7	134575209	134576208
NM_001367814.1	7	134670259	134671258
NM_001345850.1	7	134670259	134671258
NM_001345851.1	7	134670259	134671258
NM_001345852.1	7	134670259	134671258
NM_001345853.1	7	134670259	134671258
NM_178563.4	7	134670259	134671258
NR_160300.1	7	134670259	134671258
NR_144293.1	7	134670259	134671258
NM_001362738.2	7	134896279	134897278
NM_001362736.2	7	134896279	134897278
NM_001362737.2	7	134896279	134897278
NM_014149.4	7	134896279	134897278
NR_156131.2	7	134896279	134897278
NR_156130.2	7	134896279	134897278
NM_001393370.1	7	135194851	135195850
NM_001393374.1	7	135194851	135195850
NM_001190850.2	7	135194851	135195850
NM_001190847.2	7	135194851	135195850
NM_001190849.2	7	135194851	135195850
NM_013316.4	7	135194851	135195850
NM_001393372.1	7	135194851	135195850
NM_001393375.1	7	135194851	135195850
NM_001393371.1	7	135194851	135195850
NM_001393373.1	7	135194851	135195850
NM_001190848.2	7	135194851	135195850
NM_001008225.3	7	135194851	135195850
NM_001318192.2	7	135412935	135413934
NM_012450.4	7	135412935	135413934
NM_145808.4	7	135662108	135663107
NR_187952.1	7	135664695	135665694
NR_187955.1	7	135664695	135665694
NR_187953.1	7	135664695	135665694
NR_187954.1	7	135664695	135665694
NR_187958.1	7	135776673	135777672
NR_187959.1	7	135776673	135777672
NR_187963.1	7	135776673	135777672
NR_187961.1	7	135776673	135777672
NR_187956.1	7	135776673	135777672
NR_187962.1	7	135776673	135777672
NR_187964.1	7	135776673	135777672
NR_187957.1	7	135776673	135777672
NR_187960.1	7	135776673	135777672
NM_001006627.3	7	136552399	136553398
NM_001006630.2	7	136552399	136553398
NM_001378972.1	7	136552399	136553398
NM_001378973.1	7	136552832	136553831
NM_001006631.3	7	136552832	136553831
NM_001006632.3	7	136552832	136553831
NM_000739.3	7	136552832	136553831
